file_names,original_script,remarks,spoken_text,fluency
6c377cce-c8d7-cff1-0414-aa58fb44dd50_23.wav,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனே உதவ வேண்டும் என்று என் பெற்றோர்கள் என்னிடம் கூறியிருக்கிறார்கள்.,,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனே உதவ வேண்டும் அன்று என் பெற்றோர்கள் என்னிடம் சூரியிருக்கிறார்கள் ,3
6c377cce-c8d7-cff1-0414-aa58fb44dd50_24.wav,பிரியாவுக்கு உதவி செய்ததில் நான் பெருமிதம் கொள்கிறேன்.,,பிரியாவுக்கு உதவி செய்ததில் நான் பெருமிதம் கோள்கிறேன் ,4
6f645fa9-edb9-b505-3b87-57a136ed52fa_0.wav,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது.,,குலகே குலக்கரையில் ஒரு பெரிய மரம் இருக்கிறது,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_1.wav,அந்த மரக்கிளையில் ஒரு கூடு இருக்கிறது.,,அந்த மரக்கில் கிளையில் ஒரு கூடு இருக்கிறது,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_2.wav,அந்தக்கூட்டில் ஒரு பறவை வாழ்கிறது.,,அந்த கூ கூட்டில் ஒரு பறவை வாறு வாறுகிறது,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_3.wav,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன.,,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன  ,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_4.wav,ஒரு தவளை ஒரு தாமரை இலையின் மீது துள்ளிக்குதித்து அமர்ந்தது.,,ஒரு தவளை ஒரு தாமரை இலையில் மிதி மீதி மீது துளி துளிக்கு திதது அமர் அமர்த்தந்து ,2
6f645fa9-edb9-b505-3b87-57a136ed52fa_5.wav,அந்தத் தவளையும் பறவையும் ஏதோ பேசுகின்றன.,,அந்தை தவளையும் பறவையும் ஏதோ பேசுயின்றன ,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_6.wav,பூங்காவின் ஓரத்தில் இருந்த குளத்தில்,,பூங்காவின் உரத்தில் இருந்தது குளத்தில் ,4
6f645fa9-edb9-b505-3b87-57a136ed52fa_7.wav,ஒரு வாத்து நீந்திக்கொண்டிருந்தது.,,குளத்தில் ஒரு வத்து நீந்திக்கொண்டுருந்து ருந்த ,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_8.wav,"அந்த வாத்தைப் பார்த்த கலா, முத்து, முருகன் ஆகிய மூவரும்.",,அந்தை அந்தை வாத்தை கலா முத்து முரு முருகன் ஆகிய மூவரும்,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_9.wav,"குளத்தைச் சுற்றி நின்று,",,குளத்தை சுற்றி நீன்ற நீன்று,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_10.wav,"'ஓ, வாத்து!' பாடலைப் பாடுகிறார்கள்.",,ஓ வாத்து பாடலை பாடுகிறார்கள் ,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_11.wav,என் பெயர் தமிழரசன்.,,என் பெயர் தமிழ் தமிழ தமிழசன்,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_12.wav,எனக்கு ஏழு வயது.,,எனக்கு ஏழு வயது நான் ,4
6f645fa9-edb9-b505-3b87-57a136ed52fa_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,ரியா தொட நான் ரியா தொத தொடக்க பள்ளியில் தொடாகி நிலை ஒன்று மாணவர்,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_14.wav,"எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால், பள்ளிக்கு நடந்தே வருகிறேன்.",,எனது எனது பள்ளி என்னோட வீட்டுக்கு அருகில் இருப்பாதால் இருப்பாதால் பள்ளிக்கு நடந்தை வருக்கிரேன்,2
6f645fa9-edb9-b505-3b87-57a136ed52fa_15.wav,என் பள்ளி மிகப்பெரியது மற்றும் அழகானது.,,என் பள்ளி மல்லிகை மிகை பெரியது மற்றும் அழகானது ,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_16.wav,என் தோழி பிரியா அழுகிறாள்.,,என் தோழி என் தோழி பெரி பிரிய அழகா அழுகிறாள் ,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_17.wav,அவளது பணப்பை தொலைந்ததால் அவள் சோகமாக இருக்கிறாள்.,,அவளது அவளது பணப்பெய் தொலை தொலைந்ததால் அவள் சோகமாக இருக்கின்றாள்,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_18.wav,நான் அவளிடம் பரிவுகொண்டு.,,நான் அவளிடு அவளிடம் பெரிய பரிவு கொண்டு ,3
6f645fa9-edb9-b505-3b87-57a136ed52fa_19.wav,பிரியாவை பள்ளி உணவகத்திற்கு அழைத்து வந்தேன்.,,பெரியவா பெரியாவை பள்ளி உணவகத்தி-கு அழைத்த அழைத்து வந்தான் வந்தேன் ,2
6f645fa9-edb9-b505-3b87-57a136ed52fa_20.wav,"நான் அவளுக்கு ஒரு கிண்ணம் சூப்பும்,  ஒரு பால் பாக்கெட்டும் வாங்கிக் கொடுத்தேன்.",,நான் அவளுக்கு ஒரு கிண்ணம் சுப்பும் ஒரு பால் பாக் பாக்கைடும் வாங்கி வாங்கி வாங்கி கொண் வாங்கி கொடுத்தது ,2
6f645fa9-edb9-b505-3b87-57a136ed52fa_21.wav,பிரியா என்னைக் கட்டிப்பிடித்து நன்றி சொன்னாள்.,,ப்ரியா என்ன கத்தி கட்டி கட்டி பிடித்து நன்றி சொல் சொன்னாள்,2
6f645fa9-edb9-b505-3b87-57a136ed52fa_22.wav,என் தோழியை மகிழ்ச்சியாகப் பார்க்க விரும்புகிறேன்.,,என் என் தோழியை மகிழ்ச்சியாக பரக்க விரும் விருமி விருமிபு ரென் விருமிபுகிறேன்,2
6f645fa9-edb9-b505-3b87-57a136ed52fa_23.wav,நண்பர்களுக்கு உதவி தேவைப்பட்டால் உடனே உதவ வேண்டும் என்று என் பெற்றோர்கள் என்னிடம் கூறியிருக்கிறார்கள்.,,நண்பர்குல நண்பர்குலகளக்கு தேவைப்பட்டால் உடநை உடவி உடவ வேண்டும் என் என்று என் பெற்றே பெற்றோர்கள் என்னுட என்னிடம் கூறி கூறியிருக்கிறார் கிறார்கள்,1
6f645fa9-edb9-b505-3b87-57a136ed52fa_24.wav,பிரியாவுக்கு உதவி செய்ததில் நான் பெருமிதம் கொள்கிறேன்.,,பிரியாவ பெரி பிரியாவனுக்கு உதவி செய்தி செய்தியில் செய்ததில் நான் பிருமி பெருமிதம் கொள்கிறேன்,1
74200f7a-5a22-31f0-6942-138ae532203e_0.wav,குளக்கரையில் ஒரு பெரிய மரம் இருக்கிறது.,,குலக்கரையில் ஒரு பெரிய மரம் இருக்கிறது,4
74200f7a-5a22-31f0-6942-138ae532203e_1.wav,அந்த மரக்கிளையில் ஒரு கூடு இருக்கிறது.,,அந்து மரக்கிரலே ஒரு கூடு இருகிரந்து ,3
74200f7a-5a22-31f0-6942-138ae532203e_2.wav,அந்தக்கூட்டில் ஒரு பறவை வாழ்கிறது.,,<UNC>தக்கூத்டில் ஒரு பறவை வாழ்கிறது,4
74200f7a-5a22-31f0-6942-138ae532203e_3.wav,குளத்தில் சில தாமரை இலைகள் மிதக்கின்றன.,,குளத்ட்தில் சிலி சில தமரை இலைக்கள் மிதக்கின்ரன,3
74200f7a-5a22-31f0-6942-138ae532203e_4.wav,ஒரு தவளை ஒரு தாமரை இலையின் மீது துள்ளிக்குதித்து அமர்ந்தது.,,ஒரு தவளே ஒரு தாமரே இலையின் மீது துள்ளி குத்தது அமர் அமர்ந்த ,3
74200f7a-5a22-31f0-6942-138ae532203e_5.wav,அந்தத் தவளையும் பறவையும் ஏதோ பேசுகின்றன.,,அந்தத் தவளையும் பறவையும் ஏய்தோ பேசுகின்றன ,4
74200f7a-5a22-31f0-6942-138ae532203e_6.wav,பூங்காவின் ஓரத்தில் இருந்த குளத்தில்,,பூங்காவின் ஒரத்தில் இருந்து குளட்த்தில்,4
74200f7a-5a22-31f0-6942-138ae532203e_7.wav,ஒரு வாத்து நீந்திக்கொண்டிருந்தது.,,ஒரு வாத்து நீந்திக்கொண்டிருந்தது அந் ,4
74200f7a-5a22-31f0-6942-138ae532203e_8.wav,"அந்த வாத்தைப் பார்த்த கலா, முத்து, முருகன் ஆகிய மூவரும்.",,வாத்ட்தை பார்த்ட்து கலா முத்து மருகன் முருகன் ஆகிய மூவரும்,3
74200f7a-5a22-31f0-6942-138ae532203e_9.wav,"குளத்தைச் சுற்றி நின்று,",,குளத்தெச் சுற்றி நீன்று,4
74200f7a-5a22-31f0-6942-138ae532203e_10.wav,"'ஓ, வாத்து!' பாடலைப் பாடுகிறார்கள்.",,ஓ வாத்து பட்தலை பாடுகிறார்கள்,3
74200f7a-5a22-31f0-6942-138ae532203e_11.wav,என் பெயர் தமிழரசன்.,,என் பெயர் தமிழ் தமிழசன் ,3
74200f7a-5a22-31f0-6942-138ae532203e_12.wav,எனக்கு ஏழு வயது.,,எனக்கு ஏழு வயது ,4
74200f7a-5a22-31f0-6942-138ae532203e_13.wav,நான் ரியா தொடக்கப் பள்ளியில் தொடக்கநிலை ஒன்று மாணவர்.,,நான் ரியா தொக்க பள்ளியில் தொட்க்க நிலை ஒன்று மாணவர்,3
74200f7a-5a22-31f0-6942-138ae532203e_14.wav,"எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பதால், பள்ளிக்கு நடந்தே வருகிறேன்.",,எனது பள்ளி எனது வீட்டுக்கு அருகில் இருப்பந்தால் பள்ளிக்கூ நன் நன்டந்தே வருகிர ரென் ,2
74200f7a-5a22-31f0-6942-138ae532203e_15.wav,என் பள்ளி மிகப்பெரியது மற்றும் அழகானது.,,என் பள்ளி மிகப்பெரியது மற்றும் அழக்கானது ,4
